,ASDC,B Cell,CD1C,CLEC9A,Eccrine,Endothelial Cell,Fibroblast,Keratinocyte,LC,MDSC,Mac,Melanocyte,Multiplet,NK,PDC,Pilosebaceous,TSK,Tcell,Tumor_KC_Basal,Tumor_KC_Cyc,Tumor_KC_Diff
26x20,0.015870197,0.011975444,0.10125491,0.033004913,0.00095548044,0.012995014,0.03300301,0.25347778,0.09695134,0.0108333975,0.070638075,0.05134,0.017755073,0.0060443175,0.0099834725,0.048848525,0.027982531,0.03746769,0.04719386,0.037800696,0.07462421
26x22,0.01492068,0.015879907,0.11571615,0.032144383,6.357941e-06,0.008486109,0.031420745,0.24580416,0.07949851,0.011547327,0.07803653,0.022892857,0.020295087,0.0051855845,0.017060807,0.047430992,0.051367503,0.039194804,0.04614981,0.036798485,0.08016317
26x24,0.013916554,0.012817584,0.11890189,0.0318656,0.00011390564,0.0050109653,0.026813626,0.26056668,0.07263494,0.010863229,0.079656735,0.02179677,0.020609995,0.0040769847,0.034699302,0.049708508,0.0382939,0.03769843,0.043057248,0.04129529,0.0756019
26x26,0.014040287,0.013790932,0.10847752,0.033461977,0.00363055,0.006106172,0.020950643,0.28256515,0.070242636,0.011855641,0.074527,0.036905278,0.017449114,0.006197234,0.037300967,0.03999731,0.02558713,0.04001198,0.040939424,0.04968962,0.06627346
26x28,0.009593897,0.010053694,0.095813505,0.0850754,6.0193465e-06,0.0013905782,0.017237514,0.21988165,0.05269144,0.0117680635,0.08227755,0.02234068,0.03406545,0.0028347434,0.03749867,0.054296505,0.052565314,0.041596793,0.042014133,0.04311533,0.08388299
26x30,0.008964235,0.014940313,0.10011726,0.02234441,0.00076867646,0.007866413,0.020070568,0.21805456,0.057536874,0.017377913,0.09584869,0.04091215,0.03772924,0.0038106972,0.01524667,0.09612567,0.017352931,0.06849532,0.04141272,0.033513844,0.08151085
26x32,0.00791897,0.01102589,0.09869468,0.016376782,1.201122e-05,0.003951231,0.035306465,0.21604986,0.04611182,0.028389627,0.10784825,0.031354163,0.060750786,0.004091576,0.0065148952,0.08285713,0.011414076,0.07040325,0.043186076,0.028453248,0.089289166
26x34,0.01108994,0.008767067,0.09531695,0.013046808,4.8529423e-06,0.020064607,0.043576322,0.24007012,0.04129641,0.013717487,0.10730261,0.011267992,0.07093054,0.009418594,0.016196579,0.058485053,0.007561593,0.07605886,0.040146805,0.021994706,0.09368606
26x36,0.008354289,0.00923844,0.075078644,0.061704997,0.002020939,0.016355392,0.030653978,0.25112814,0.053604975,0.020227052,0.09624817,0.01683045,0.08154243,0.010901738,0.009290071,0.05312802,0.0065486417,0.05879581,0.03867062,0.027132913,0.07254427
26x38,0.0078620305,0.00852371,0.08694194,0.028739752,2.8594704e-06,0.004268583,0.034648668,0.2253614,0.042081185,0.02618745,0.11030288,0.010351677,0.060486704,0.0050500715,0.041643474,0.07638501,0.005853332,0.06285424,0.045938812,0.03928395,0.07723223
26x40,0.009715837,0.016505335,0.111962944,0.026975166,8.391272e-06,0.0020684681,0.041778646,0.19361845,0.053029213,0.014037723,0.11150222,0.014589204,0.041533176,0.0044094617,0.014505625,0.08174786,0.010180978,0.06422697,0.07318726,0.033393234,0.081023835
26x42,0.01482216,0.009067956,0.10220032,0.074649744,1.1191263e-05,0.0036389118,0.03153066,0.21147048,0.0712456,0.013234757,0.09604277,0.016781474,0.035791695,0.008309738,0.019843968,0.057792816,0.010538148,0.04598906,0.055527873,0.032471698,0.089039065
26x44,0.014167515,0.010237674,0.12269947,0.039764494,0.0067458684,0.0068402174,0.025621783,0.21901198,0.06452933,0.015396656,0.105808415,0.030335251,0.015592028,0.005742651,0.023372034,0.0658665,0.013982283,0.045586966,0.052927066,0.03144555,0.084326245
26x46,0.010080322,0.008313575,0.13507272,0.027277183,0.017232945,0.013351342,0.02272846,0.26213792,0.052391473,0.017549112,0.08306809,0.031978287,0.0136239985,0.0064412258,0.025979321,0.04523834,0.008952774,0.056159288,0.04595236,0.02679094,0.08968032
26x48,0.012017001,0.010034756,0.120727785,0.029304773,0.0058390684,0.006504013,0.022003055,0.23579131,0.06517998,0.019742945,0.107603535,0.038232274,0.014425009,0.0043858737,0.016299149,0.067168266,0.011054328,0.047999553,0.054017387,0.028769001,0.08290092
26x50,0.015003595,0.010346419,0.12314679,0.031479504,0.0017281948,0.004455564,0.02194973,0.24450852,0.0774695,0.018155573,0.10214513,0.03801361,0.012642653,0.0050627524,0.02329717,0.06504627,0.015402468,0.04165537,0.04689649,0.027259264,0.07433534
26x52,0.017839154,0.007556952,0.1289793,0.038555197,1.189221e-05,0.001712145,0.017224789,0.26487288,0.0896141,0.009864361,0.095081225,0.021329643,0.009634342,0.0030972,0.051672507,0.048119113,0.01630979,0.03157523,0.047428835,0.027610863,0.07191051
26x54,0.018209752,0.01267187,0.12634616,0.039414022,0.0035762992,0.004573225,0.017406559,0.24880774,0.08331157,0.013312436,0.0959795,0.022918042,0.012681427,0.0061838333,0.050221443,0.049851123,0.019801887,0.03072575,0.04613824,0.02778021,0.07008888
27x15,0.012985507,0.014759058,0.108772784,0.021592662,0.0024287745,0.01787828,0.038886108,0.23156528,0.064977735,0.015779136,0.085283,0.020208502,0.03067667,0.0058545703,0.0089360885,0.05197798,0.044587683,0.057699487,0.044005007,0.037168242,0.08397752
27x17,0.013936592,0.0071436106,0.120190635,0.023211489,2.6860612e-06,0.02744983,0.029341217,0.25749144,0.069836356,0.015231542,0.083257906,0.018208371,0.027365759,0.002578951,0.007936387,0.04657172,0.025715377,0.04679389,0.045449022,0.053042177,0.07924502
27x19,0.018065874,0.009419943,0.113948576,0.025973443,0.001375348,0.019739408,0.034002334,0.250868,0.075732246,0.013544857,0.077821374,0.028936945,0.018304469,0.007373417,0.009722775,0.04808957,0.042765986,0.046756003,0.04557344,0.035753448,0.07623259
27x21,0.013275712,0.026949096,0.10471187,0.041371733,1.0632953e-05,0.010548004,0.031376924,0.25277734,0.08923571,0.00986227,0.06621985,0.02465127,0.03205295,0.0039309356,0.01080058,0.047271732,0.034116007,0.029660068,0.04033486,0.046763293,0.084079236
27x23,0.01562527,0.011760586,0.115112364,0.034381676,2.8992103e-05,0.0040384587,0.02642358,0.26359877,0.07879767,0.012497015,0.081282265,0.030856946,0.015670575,0.003979771,0.02493872,0.050002143,0.03809725,0.036313843,0.0459301,0.03847605,0.07218794
27x25,0.014992118,0.010614839,0.10861609,0.036973435,0.003240228,0.00578745,0.020177715,0.28644958,0.0687411,0.010931719,0.07369242,0.025317771,0.015810002,0.005662511,0.051303983,0.03976407,0.030817235,0.035737883,0.041511044,0.04883954,0.06501927
27x27,0.0141736055,0.009662071,0.11442491,0.04593383,0.0015348037,0.0023272636,0.019278381,0.24475016,0.06445846,0.010895715,0.080467336,0.025074761,0.020421557,0.0036175884,0.04596315,0.052557435,0.036731746,0.033964135,0.045667432,0.048741322,0.07935435
27x29,0.009731484,0.02166569,0.10192369,0.032622393,0.0029423244,0.0022471482,0.019229257,0.21493971,0.052880127,0.013022507,0.092260495,0.032021284,0.030522488,0.004095877,0.023997245,0.09906664,0.030088803,0.058430232,0.040270947,0.03632977,0.08171186
27x31,0.008482095,0.014617415,0.097169794,0.018871412,3.4352302e-05,0.003032082,0.023606878,0.21195191,0.051715184,0.023264015,0.110277444,0.03985936,0.04895565,0.0041730674,0.009050442,0.08831923,0.016527237,0.06719882,0.04206462,0.033612758,0.0872162
27x33,0.015252444,0.009707114,0.09499365,0.011689204,4.98335e-06,0.016720124,0.042486165,0.2371536,0.042532887,0.022441408,0.112971224,0.014357557,0.060029425,0.013543145,0.0065864804,0.06846876,0.010201126,0.076812774,0.044420566,0.02183431,0.07779307
27x35,0.01192336,0.015702598,0.09574728,0.021094324,0.0026472015,0.022491885,0.044410877,0.259019,0.04680795,0.015191804,0.10332453,0.012890608,0.051692143,0.014829522,0.008404441,0.045618862,0.00886866,0.07527465,0.03817929,0.02819045,0.077690594
27x37,0.008611686,0.0077398773,0.086850435,0.024482757,3.2812864e-06,0.0077399295,0.03298797,0.22104552,0.047147464,0.023607448,0.121181704,0.014025664,0.0566388,0.014170579,0.013486188,0.08517945,0.008284381,0.07507428,0.045593563,0.030605417,0.075543545
27x39,0.011354909,0.022887638,0.100229405,0.018324066,1.9601099e-05,0.0036235543,0.046160292,0.22611305,0.053873375,0.015853183,0.10972652,0.009185826,0.043163467,0.0055243596,0.014689236,0.08098193,0.009328244,0.08132495,0.044817638,0.028930549,0.07388825
27x41,0.012738503,0.012718025,0.11185797,0.028931463,3.90147e-05,0.0025168844,0.049183596,0.21378987,0.057624612,0.01501498,0.10815901,0.015545668,0.035749633,0.0083489055,0.013970249,0.07195033,0.009675035,0.061965648,0.055514652,0.029038278,0.0856677
27x43,0.017012067,0.008638933,0.11804152,0.036859643,0.002670555,0.010358998,0.034005024,0.21347027,0.06393732,0.016297154,0.109068975,0.022260394,0.023048881,0.007187748,0.017753517,0.06625004,0.011043165,0.051038288,0.053262904,0.030869415,0.0869252
27x45,0.008562499,0.007936153,0.1205058,0.037197173,0.025898905,0.0072568352,0.022106215,0.22475442,0.061388098,0.021940742,0.092252344,0.038214628,0.012832484,0.005925862,0.022609858,0.05102902,0.007650874,0.049219165,0.051270604,0.0373253,0.09412306
27x47,0.009101133,0.008584062,0.12561399,0.032855656,0.014651178,0.005952823,0.025363091,0.23550777,0.060664024,0.020650517,0.094135456,0.04013115,0.01944084,0.0053582867,0.011300842,0.055254705,0.008192379,0.05022522,0.0600696,0.026100133,0.090847075
27x49,0.013415346,0.010525573,0.12097915,0.031905428,0.001785652,0.0041094734,0.022575969,0.23799556,0.07428884,0.017995795,0.10732861,0.036077157,0.013882545,0.0044175414,0.021854458,0.067458555,0.013336149,0.04312507,0.050265875,0.028482901,0.078194365
27x51,0.017129267,0.009473736,0.12533692,0.037931573,0.0019452062,0.0057454975,0.01785658,0.24821243,0.081807345,0.015222965,0.09768035,0.02975146,0.012305515,0.005564767,0.038407262,0.054482438,0.017569548,0.035387676,0.04854722,0.027878111,0.07176417
27x53,0.013679538,0.004806347,0.13754743,0.037192643,1.7102022e-06,1.1458177e-05,0.015409544,0.27762148,0.0906099,0.0071600126,0.10022314,0.020366548,0.007287882,0.00013104045,0.04770597,0.04921971,0.014420851,0.030990161,0.04714005,0.025369009,0.07310558
28x16,0.015107727,0.011597075,0.1125209,0.024683414,0.0022955968,0.023829352,0.03931511,0.23926325,0.068606645,0.015158938,0.078260764,0.017131463,0.027645577,0.0061859614,0.010466896,0.047632273,0.029102663,0.052150477,0.043871738,0.04815919,0.087015055
28x18,0.0191025,0.005994877,0.12481712,0.025533337,2.7058954e-06,0.034706388,0.024031198,0.26432958,0.06885,0.010882087,0.08148702,0.018078642,0.029921839,0.0030296072,0.011882236,0.04034778,0.031017259,0.045393277,0.046329778,0.037916258,0.076346524
28x20,0.014230789,0.010942573,0.114132784,0.031840183,0.0010772035,0.012075309,0.031033287,0.25156713,0.079383925,0.0132802045,0.07663506,0.035482287,0.016748205,0.0054075676,0.013363987,0.04836144,0.040751103,0.041404694,0.04405655,0.03590005,0.08232564
28x22,0.014398524,0.014580319,0.11631769,0.037554126,0.0008670321,0.0054430477,0.022745464,0.26280215,0.076192535,0.0105456235,0.07962746,0.024297236,0.016225263,0.0045461627,0.030041812,0.046298724,0.051212408,0.03184182,0.043077163,0.040416464,0.07096901
28x24,0.01593927,0.009013038,0.120767295,0.037378717,0.0014867827,0.0032454736,0.020263715,0.27206588,0.07023502,0.010906905,0.08189906,0.023096932,0.014660325,0.0036784278,0.04368985,0.046807732,0.041413132,0.03036812,0.04654912,0.039313175,0.06722202
28x26,0.018799115,0.008299294,0.11718999,0.043491602,0.0020897267,0.002420584,0.015599429,0.25742877,0.07071998,0.011422913,0.08095794,0.027047137,0.015808444,0.0039460026,0.045273565,0.049097165,0.03773899,0.028371215,0.05063218,0.042080265,0.0715857
28x28,0.014390685,0.012178247,0.10869516,0.03403517,0.0034731792,0.0017816185,0.017258769,0.22602123,0.061437808,0.015879272,0.09677375,0.036836993,0.027256291,0.003566962,0.025213037,0.07442319,0.02762533,0.04560469,0.04708649,0.038616028,0.081846125
28x30,0.008720265,0.017152136,0.09960428,0.022294484,0.0030822612,0.004000218,0.024265222,0.22165683,0.048135832,0.01720004,0.10488372,0.023847267,0.04345324,0.010431366,0.016477581,0.09145219,0.018906057,0.06538672,0.042630956,0.033758502,0.082660876
28x32,0.008209311,0.014391854,0.094823524,0.016276464,1.3245568e-05,0.0037644764,0.025530875,0.2002871,0.042089857,0.025574906,0.11539304,0.023864586,0.06936693,0.004062842,0.0059406296,0.10207299,0.019392263,0.08397831,0.03871458,0.023142822,0.08310941
28x34,0.009787874,0.01883341,0.10076605,0.01287513,2.5584115e-05,0.015405113,0.04401157,0.23908617,0.056057278,0.013758478,0.09940307,0.022568248,0.04726565,0.007389921,0.004685193,0.06114145,0.012176173,0.074987754,0.039132357,0.02608683,0.09455667
28x36,0.00690879,0.008613533,0.101702884,0.011141677,6.2595536e-06,0.01813495,0.04993262,0.22441371,0.04326811,0.016673576,0.11866837,0.00908457,0.045971863,0.05915182,0.0050941766,0.055024426,0.013328389,0.045890644,0.053304523,0.026881035,0.086804174
28x38,0.019426193,0.009864729,0.10591934,0.013335635,5.573185e-06,0.008974733,0.050497442,0.2375149,0.0510958,0.01566182,0.10703417,0.009814376,0.036837757,0.007762271,0.017942483,0.08131311,0.0081201205,0.089029185,0.038149543,0.024169741,0.06753114
28x40,0.014802605,0.019429963,0.11718915,0.015668675,0.00370737,0.00553723,0.0449098,0.25033915,0.041967805,0.016510587,0.117681585,0.01803809,0.03205557,0.009511921,0.010523958,0.069521695,0.010164861,0.074160606,0.038391165,0.025040671,0.06484753
28x42,0.01910587,0.013157982,0.10688559,0.025609087,0.0009746746,0.0053095333,0.04471921,0.21688561,0.07075916,0.015607702,0.114858046,0.015739396,0.031820226,0.009551666,0.014456792,0.061631273,0.008493128,0.05477189,0.0534483,0.028905498,0.087309346
28x44,0.013015756,0.008650762,0.12524945,0.0337676,0.011008773,0.010503117,0.029312244,0.20837516,0.06219713,0.01841109,0.10305387,0.026651638,0.018613545,0.0063384376,0.021212429,0.066854075,0.010752817,0.05084164,0.0522924,0.0323013,0.09059679
28x46,0.008895215,0.008981865,0.13003346,0.023406008,0.013674513,0.012024155,0.0326948,0.2164864,0.05826482,0.018129164,0.09542241,0.027743902,0.023576776,0.015210294,0.008762792,0.08356988,0.007218866,0.052163776,0.048064463,0.02583826,0.089838184
28x48,0.012890693,0.011128385,0.121047825,0.02581466,0.003659673,0.010820003,0.029223,0.23716469,0.06307956,0.01736533,0.10611877,0.030301616,0.024054853,0.0055640466,0.013275188,0.0668753,0.010359754,0.053607196,0.0501208,0.024786597,0.08274211
28x50,0.01604308,0.01006952,0.12428753,0.037449993,0.0018697841,0.003121381,0.019694265,0.24087133,0.07838455,0.01485675,0.10567395,0.029387353,0.013147678,0.004686211,0.035241514,0.05698385,0.015717676,0.035588343,0.053710226,0.028031828,0.07518319
28x52,0.018347844,0.009274433,0.11937913,0.046298265,0.0034841653,0.004638141,0.01826078,0.2532931,0.08510461,0.012633507,0.089291774,0.024609432,0.01187492,0.005782208,0.048387725,0.04923987,0.019825008,0.03365636,0.049413037,0.02887691,0.06832877
28x54,0.01567265,0.008360369,0.13132957,0.037130374,9.176929e-06,0.0011042176,0.016046725,0.26178718,0.08424246,0.010721072,0.10257577,0.02479162,0.010230553,0.0029848744,0.04420996,0.05131866,0.016597366,0.032065473,0.048125934,0.027070886,0.07362509
29x17,0.016474936,0.014468433,0.117651224,0.026816247,0.0018634696,0.021673186,0.026513247,0.24246247,0.07001815,0.016034657,0.08399417,0.025322445,0.020802747,0.0051672077,0.013378484,0.046618573,0.047194533,0.043527488,0.044817656,0.04069354,0.07450713
29x19,0.0132817365,0.006823408,0.12185286,0.02852032,3.2200278e-06,0.013810709,0.025054835,0.26831025,0.07072266,0.013068549,0.086542964,0.02368263,0.014506353,0.0034538875,0.01572323,0.046657614,0.054191995,0.0423501,0.043719634,0.03317046,0.07455256
29x21,0.018905945,0.01054575,0.117069975,0.035515297,0.0018897951,0.012578429,0.020786082,0.2680797,0.07184253,0.012562359,0.081235036,0.026406586,0.015864287,0.006642025,0.026887173,0.043722034,0.047354035,0.033998217,0.04394786,0.03567452,0.068492405
29x23,0.016169254,0.009056603,0.115034945,0.044817653,0.004739317,0.0038406046,0.017267127,0.28005338,0.07136889,0.010163794,0.07765005,0.021497393,0.013196791,0.004456853,0.05062898,0.040530153,0.043450166,0.026012188,0.042539284,0.041148372,0.06637822
29x25,0.021707645,0.008302284,0.12026135,0.045501404,0.0014898677,0.0022190865,0.014194707,0.26437944,0.07126645,0.010488353,0.08223036,0.02509547,0.013966157,0.0037554288,0.043674484,0.047006197,0.045488603,0.025943583,0.046642993,0.039264165,0.06712206
29x27,0.015850617,0.011084611,0.11282467,0.037079196,0.0070198374,0.0014689184,0.015464696,0.23308967,0.06220747,0.0133260125,0.09208226,0.031135995,0.024048332,0.0037684762,0.03124935,0.065474786,0.031104311,0.03951299,0.0506093,0.041496694,0.08010188
29x29,0.008661125,0.01723383,0.10824509,0.019457381,0.014256146,0.002643523,0.023249546,0.21427041,0.048715495,0.01403333,0.09540301,0.02684185,0.040857386,0.004870752,0.011302318,0.10058051,0.01764798,0.07637392,0.045085233,0.029049346,0.08122185
29x31,0.007114918,0.012254619,0.09706844,0.017213916,0.0009883117,0.0024579498,0.023407074,0.19999434,0.042960886,0.022387946,0.11276917,0.023868417,0.06916679,0.0041439906,0.007495947,0.114384785,0.020201188,0.07450836,0.038049903,0.028177736,0.08138534
29x33,0.014403882,0.012093019,0.08977155,0.015249673,8.172765e-06,0.006566845,0.04358523,0.22144048,0.05275585,0.014485225,0.10518623,0.014527531,0.06912014,0.005812983,0.005639996,0.0691323,0.015346568,0.07923318,0.04474602,0.029431894,0.09146329
29x35,0.00960039,0.009524548,0.11438165,0.015777715,0.0013474562,0.008942333,0.041034248,0.23599032,0.044781413,0.018418709,0.09925763,0.018888986,0.045409977,0.0129027255,0.005437988,0.079363935,0.00742085,0.06515821,0.053611442,0.038047045,0.07470247
29x37,0.010839502,0.01206951,0.08625901,0.010717864,1.895908e-05,0.016702697,0.047492698,0.24337651,0.07527089,0.016784243,0.11491334,0.01646427,0.04624899,0.013942981,0.008354001,0.053184588,0.0099871885,0.07841739,0.034743886,0.024368167,0.079843275
29x39,0.009391542,0.010456361,0.099188626,0.015329759,6.499759e-06,0.0029821466,0.035790548,0.222177,0.041508604,0.027753685,0.12686834,0.016779214,0.052631546,0.009430337,0.0081361905,0.07700604,0.012605173,0.066405565,0.039968893,0.04310152,0.08248246
29x41,0.01117689,0.013293266,0.10653202,0.019821838,1.4003195e-05,0.002971179,0.044811495,0.22399719,0.056185227,0.019027002,0.11794101,0.022155566,0.0350327,0.009660747,0.010278958,0.073645554,0.008818519,0.06420921,0.045187917,0.028753813,0.0864859
29x43,0.0130544,0.008546458,0.112609565,0.034300927,0.0027842228,0.0038401482,0.043936837,0.20988365,0.07035818,0.015003384,0.09962984,0.018987963,0.01913656,0.006347331,0.03066059,0.06529414,0.00931788,0.05026772,0.058044422,0.0337732,0.09422248
29x45,0.008141265,0.009938514,0.12565185,0.029013634,0.05300006,0.009356889,0.025945766,0.19459678,0.062314935,0.023035744,0.08918559,0.040480085,0.012048981,0.0047644507,0.008530581,0.07537281,0.005661264,0.05386849,0.04187958,0.027613536,0.09959917
29x47,0.011720354,0.011002921,0.12077643,0.02494321,0.0057136132,0.007292833,0.039892554,0.23853755,0.06570367,0.016043972,0.09740455,0.028840976,0.017224027,0.0068126856,0.012865478,0.07091863,0.01044163,0.05507223,0.049234707,0.026075661,0.08348234
29x49,0.014070747,0.011695597,0.12295853,0.0308473,0.0041701044,0.0043192967,0.02576183,0.23546872,0.071264744,0.016926978,0.10754128,0.03196954,0.014868079,0.004688773,0.020510375,0.067165695,0.01265256,0.04540232,0.051335335,0.02739082,0.078991376
29x51,0.015584866,0.010586046,0.12928174,0.036122546,0.004119135,0.003128034,0.024639936,0.23815265,0.078687645,0.014929037,0.10284658,0.028501522,0.012043711,0.005160282,0.02985413,0.05795249,0.01332323,0.040469926,0.04987541,0.027994879,0.07674619
29x53,0.015137449,0.008817756,0.13106075,0.0361647,3.852625e-06,0.001540876,0.017269794,0.25662833,0.08267157,0.011836242,0.10442195,0.028131219,0.010183885,0.002670912,0.035537798,0.05634223,0.014342916,0.036084104,0.047383856,0.02755219,0.07621759
29x55,0.017437277,0.013871338,0.12623236,0.036851987,0.003028736,0.0041017323,0.02028639,0.24522856,0.08043593,0.013187671,0.09624439,0.025897816,0.0130041195,0.0063992743,0.04370425,0.05250325,0.017208999,0.033848666,0.04963198,0.0289059,0.071989395
30x18,0.017162167,0.011884683,0.11715749,0.031632215,0.002469519,0.016720768,0.022146074,0.25387475,0.070318796,0.014639217,0.08677286,0.027003778,0.018003162,0.0057973904,0.022220923,0.047194388,0.044105545,0.037459515,0.04647554,0.036110178,0.07085105
30x20,0.015426972,0.005633069,0.11691472,0.041065425,3.244372e-06,0.003521777,0.014529262,0.2771548,0.07396512,0.008979587,0.090189815,0.022060752,0.009546126,0.012035198,0.032066874,0.040849872,0.069065906,0.024390459,0.042886753,0.033657067,0.06605721
30x22,0.027268862,0.007883695,0.108055584,0.04868753,0.0025904202,0.0048404946,0.014645152,0.28138945,0.07908588,0.009842667,0.07357245,0.020509731,0.01241745,0.0053530643,0.04502549,0.037761133,0.05901659,0.023914687,0.04413968,0.034077905,0.059922077
30x24,0.017335255,0.00803306,0.11605878,0.044413973,0.001295816,0.002133766,0.012433489,0.26749566,0.07748561,0.010683777,0.084347054,0.02540288,0.011851599,0.0034224114,0.048114598,0.04641419,0.041523036,0.02403442,0.044937123,0.045437083,0.06714642
30x26,0.017680826,0.009404748,0.113353856,0.043770455,0.003664646,0.0020605742,0.012902316,0.25114176,0.06762878,0.01133358,0.08803965,0.027658045,0.018256737,0.003768215,0.04162354,0.05284867,0.04086051,0.031646665,0.04591354,0.042771235,0.07367172
30x28,0.008056606,0.016973736,0.113685876,0.022875516,0.042436425,9.517821e-05,0.019384902,0.19585976,0.049595498,0.011552542,0.091766976,0.021729345,0.04730877,0.0022856817,0.020760532,0.08692666,0.013839358,0.066798665,0.049801197,0.03586547,0.08240135
30x30,0.0076925787,0.013290353,0.096871585,0.016658656,0.0048478236,0.0043997546,0.022651408,0.22759895,0.044713274,0.015637731,0.10335093,0.02842023,0.06788279,0.005100316,0.006931955,0.092047,0.013348123,0.07162404,0.038657226,0.028112665,0.090162635
30x32,0.0078972895,0.012058753,0.100021586,0.017158903,5.5347664e-06,0.0035052316,0.033479583,0.20718661,0.043938644,0.021903364,0.10785318,0.018144548,0.0767038,0.0026850156,0.004481603,0.088367045,0.018879827,0.06792439,0.045455154,0.035481162,0.08686883
30x34,0.0075066546,0.011290984,0.102052,0.029739225,4.7005333e-06,0.0056684827,0.037570544,0.21746887,0.038911443,0.01762364,0.104018204,0.019758513,0.07110668,0.0066615124,0.0064244517,0.08072142,0.0053968574,0.054012336,0.05869063,0.05165455,0.073718235
30x36,0.008135115,0.011203864,0.09138341,0.012828227,7.4732925e-06,0.012256871,0.041867584,0.2356278,0.04986593,0.021474678,0.11325887,0.014511666,0.057232067,0.010243387,0.007964233,0.06776874,0.008501625,0.0842755,0.044156775,0.02918057,0.07825559
30x38,0.0068178033,0.012890544,0.09688578,0.01600814,3.1549653e-06,0.003094886,0.026027191,0.20401146,0.042261444,0.030316073,0.12089125,0.017206082,0.06136904,0.0048582666,0.008234173,0.09130105,0.022353226,0.06358569,0.036383573,0.054328077,0.08117311
30x40,0.010342091,0.01976659,0.10586858,0.016716976,0.0021038947,0.0044561937,0.041237216,0.23891462,0.048169553,0.018848067,0.11257433,0.030730968,0.029078165,0.006714047,0.010238031,0.06772577,0.013196072,0.068010285,0.042620067,0.028747339,0.08394124
30x42,0.012055276,0.008615883,0.10816614,0.022392295,4.2744637e-06,0.005591653,0.045527857,0.2120424,0.058955714,0.018291749,0.10968248,0.023562975,0.030385414,0.011828614,0.019446742,0.06985257,0.008472181,0.055601053,0.050870672,0.03173086,0.09692322
30x44,0.011897988,0.008851871,0.10520255,0.057743087,0.010678203,0.0064381654,0.042149104,0.22326407,0.06782551,0.015968438,0.086031884,0.02807322,0.020647032,0.0085129235,0.01392681,0.070308715,0.0071115727,0.051442396,0.04681731,0.027897976,0.08921113
30x46,0.010828163,0.009491344,0.11730233,0.030001603,0.015256802,0.008745938,0.026206043,0.25202778,0.059239782,0.02001439,0.091434896,0.04424815,0.013873047,0.006273297,0.015611533,0.052064605,0.00939343,0.047707085,0.05601196,0.028815668,0.08545215
30x48,0.010971592,0.009419675,0.11609204,0.020564651,0.008994358,0.007652491,0.035891272,0.25135595,0.0698898,0.017723655,0.10147444,0.039768085,0.014109059,0.0055396752,0.010503758,0.06306839,0.009661696,0.062085036,0.04279201,0.0249151,0.07752725
30x50,0.014034752,0.010588689,0.12686372,0.030441055,0.01867828,0.0042373114,0.027342437,0.235607,0.072013415,0.015494801,0.102462664,0.028282668,0.011732022,0.004891371,0.022958074,0.05772275,0.011178004,0.04486929,0.05095593,0.02815814,0.081487566
30x52,0.011900528,0.014821894,0.12848838,0.028615402,0.0011242979,0.0012335797,0.02200644,0.25626537,0.07696358,0.014406694,0.10665725,0.032044202,0.010496642,0.002561118,0.020689972,0.06503751,0.010326263,0.044159397,0.04674195,0.026398977,0.079060584
30x54,0.01686647,0.011934078,0.12585983,0.037700806,0.002630779,0.003824023,0.01930777,0.24238972,0.08109907,0.01341481,0.0986135,0.028093554,0.013316904,0.0061265617,0.040060222,0.0540222,0.017316114,0.0350535,0.04982388,0.028471181,0.07407506
31x19,0.019341668,0.009292309,0.11206672,0.041108016,0.0032760282,0.008175196,0.016066194,0.2636928,0.073716246,0.012462769,0.0839062,0.027616315,0.0134430425,0.0070021623,0.037077997,0.04186764,0.05619325,0.027955277,0.04542447,0.03435272,0.06596295
31x21,0.019600304,0.009029851,0.11421309,0.044425044,0.0020986123,0.0037331958,0.013081612,0.26652673,0.07360379,0.010691099,0.0883634,0.02615549,0.0119752735,0.0057157776,0.040468764,0.04495938,0.05600765,0.024862813,0.043979194,0.036081437,0.06442752
31x23,0.01834266,0.008082201,0.11226303,0.046327207,0.0013410314,0.0030513543,0.012640699,0.27286184,0.07974863,0.010617846,0.08064584,0.02445983,0.012407347,0.0043435106,0.04637717,0.043092027,0.051500082,0.024959736,0.045473997,0.03521895,0.06624497
31x25,0.017226625,0.011052687,0.11089469,0.04113162,0.0021926255,0.002224744,0.013125727,0.26397213,0.06997404,0.010952698,0.08964984,0.026859615,0.016254632,0.0037644303,0.043517295,0.050253645,0.041063618,0.029581172,0.046339754,0.037773807,0.07219459
31x27,0.009880146,0.015469223,0.10980575,0.026405867,0.01402977,0.0038232275,0.023749432,0.23819476,0.054945327,0.012043675,0.091215834,0.023937026,0.045944862,0.003647208,0.029173031,0.06177783,0.017801147,0.054954186,0.043314986,0.036131997,0.08375478
31x29,0.008418071,0.025866333,0.107810065,0.01573669,0.008186643,0.0042612543,0.026863342,0.23802167,0.048875667,0.01561567,0.09989052,0.034705415,0.052588604,0.007627272,0.008190786,0.07127809,0.009748003,0.05855527,0.053723022,0.028435592,0.07560207
31x31,0.009165507,0.009961685,0.11335166,0.015958963,6.5227227e-06,0.0101550035,0.033182863,0.22218443,0.04437025,0.020964421,0.087174095,0.024222368,0.06560097,0.0031225446,0.0054445937,0.07902286,0.017799292,0.058051057,0.0489752,0.040350687,0.090935
